Date,Name,Relation,Entry,XML,Entry_Sentiment
1911-02-13,#Graham_Mrs,,"Sunday. Feb. 13th. Another bitterly cold day – Mr. Whymper to breakfast – so delightfully amusing. I had a quiet morning. Mr. and Mrs. GirardGiraud Foster, and Mrs. Graham, who is up from Cairo, for a few days, came to tea.","<div type=""entry"" xml:id=""EBA-1911-02-13""><dateline><date when=""1911-02-13"">Sunday. Feb. 13th.</date></dateline><p>Another bitterly cold day – <persName ref=""#Whymper_Charles"">Mr.Whymper</persName> to breakfast – so delightfully amusing. I had aquiet morning. <persName ref=""#Foster_Giraud #Foster_Mrs"">Mr. and Mrs.<choice><sic>Girard</sic><corr>Giraud</corr></choice>Foster</persName>, and <persName ref=""#Graham_Mrs"">Mrs. Graham</persName>,who is up from <placeName ref=""#Cairo"">Cairo</placeName>, for a few days, cameto tea.</p></div>",1.0
1911-02-19,#Collander_Livingston_John,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Hamilton_Fish_Webster_Mrs"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
1911-02-19,#Collander_Livingston_Mrs,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Hamilton_Fish_Webster_Mrs"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
1911-02-19,#Hamilton_Fish_Webster_Mrs,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Hamilton_Fish_Webster_Mrs"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
1911-02-19,#Auchincloss_Hugh_D,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Hamilton_Fish_Webster_Mrs"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
1911-02-19,#Auchincloss_Emma_Brewster_Jennings,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Hamilton_Fish_Webster_Mrs"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
1911-02-19,#Jennings_Miss,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Hamilton_Fish_Webster_Mrs"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
1911-02-19,#Naville_Edouard,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Hamilton_Fish_Webster_Mrs"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
1911-02-19,#Naville_Marguerite,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Hamilton_Fish_Webster_Mrs"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
1911-02-19,#Rodier_M,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Hamilton_Fish_Webster_Mrs"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
1911-02-19,#Wherry_Albinia,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Hamilton_Fish_Webster_Mrs"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
1911-02-19,#Wherry_Beatrix,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Hamilton_Fish_Webster_Mrs"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
