journal_id,entry_id,date,TEI_name,emma_name,relation,entry,XML,entry_sentiment
17,21,1911-02-11,Roosevelt_Theodore_Jr,Theodore Roosevelt,,"Saturday. Feb. 11. Among our visitors this week were Mr. and Mrs. Charles B. Alexander of 4 West 58 St. New York on the Serapis with their 3 girls; Mr. and Mrs. Henry Hobhouse of England introduced by Gaspard Farrer; Mr. and Mrs. Williams and Mr. and Mrs. Langley P.W.D. people of Cairo; Mr. and Mrs. GerardGiraud Foster of Lenox, Miss Ives and Mrs. Alexander of New York whose daughter lately married young Theodore Roosevelt; Mr. and Mrs. John Collander Livingston on the ""Scarab"". It has been bitterly cold lately – and constant high winds – we have been covered with sand – as the wind has been from the west. Theo came home from the Valley, after 4 days there.","<div type=""entry"" xml:id=""EBA-1911-02-11""><dateline><date when=""1911-02-11"">Saturday. Feb. 11.</date></dateline><p>Among our visitors this week were <persName ref=""#Alexander_Charles #Alexander_Harriet_Mrs"">Mr. and Mrs. Charles B.Alexander</persName> of 4 West 58 St. <placeName ref=""#New_York"">NewYork</placeName> on the <name ref=""#Serapis"" type=""boat"">Serapis</name> with<persName ref=""#Alexander_Harriet_Jr #Alexander_Jeanette #Alexander_Marie"">their 3 girls</persName>; <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Mr. and Mrs. Henry Hobhouse</persName>of <placeName ref=""#England"">England</placeName> introduced by <persName ref=""#Farrer_Gaspard"">Gaspard Farrer</persName>; <persName ref=""#Williams_Mr #Williams_Mrs"">Mr. and Mrs. Williams</persName> and<persName ref=""#Langley_Mr #Langley_Mrs"">Mr. and Mrs. Langley</persName>P.W.D. people of <placeName ref=""#Cairo"">Cairo</placeName>; <persName ref=""#Foster_Giraud #Foster_Mrs"">Mr. and Mrs.<choice><sic>Gerard</sic><corr>Giraud</corr></choice>Foster</persName> of <placeName ref=""#Lenox"">Lenox</placeName>, <persName ref=""#Ives_Miss"">Miss Ives</persName> and <persName ref=""#Alexander_Grace_Mrs"">Mrs. Alexander</persName> of <placeName ref=""#New_York"">NewYork</placeName> whose daughter lately married young <persName ref=""Roosevelt_Theodore_Jr"">Theodore Roosevelt</persName>; <persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. and Mrs. JohnCollander Livingston</persName> on the <name ref=""#Scarab"" type=""boat"">""Scarab""</name>. It has been bitterly cold lately – and constant highwinds – we have been covered with sand – as the wind has been fromthe west. <persName ref=""#Davis_Theodore_M"">Theo</persName> came home from the<placeName ref=""#Bībān al-Mulūk"">Valley</placeName>, after 4 days there.</p></div>",-4.0
17,21,1911-02-11,#Collander_Livingston_John,Mr. and Mrs. John Collander Livingston,,"Saturday. Feb. 11. Among our visitors this week were Mr. and Mrs. Charles B. Alexander of 4 West 58 St. New York on the Serapis with their 3 girls; Mr. and Mrs. Henry Hobhouse of England introduced by Gaspard Farrer; Mr. and Mrs. Williams and Mr. and Mrs. Langley P.W.D. people of Cairo; Mr. and Mrs. GerardGiraud Foster of Lenox, Miss Ives and Mrs. Alexander of New York whose daughter lately married young Theodore Roosevelt; Mr. and Mrs. John Collander Livingston on the ""Scarab"". It has been bitterly cold lately – and constant high winds – we have been covered with sand – as the wind has been from the west. Theo came home from the Valley, after 4 days there.","<div type=""entry"" xml:id=""EBA-1911-02-11""><dateline><date when=""1911-02-11"">Saturday. Feb. 11.</date></dateline><p>Among our visitors this week were <persName ref=""#Alexander_Charles #Alexander_Harriet_Mrs"">Mr. and Mrs. Charles B.Alexander</persName> of 4 West 58 St. <placeName ref=""#New_York"">NewYork</placeName> on the <name ref=""#Serapis"" type=""boat"">Serapis</name> with<persName ref=""#Alexander_Harriet_Jr #Alexander_Jeanette #Alexander_Marie"">their 3 girls</persName>; <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Mr. and Mrs. Henry Hobhouse</persName>of <placeName ref=""#England"">England</placeName> introduced by <persName ref=""#Farrer_Gaspard"">Gaspard Farrer</persName>; <persName ref=""#Williams_Mr #Williams_Mrs"">Mr. and Mrs. Williams</persName> and<persName ref=""#Langley_Mr #Langley_Mrs"">Mr. and Mrs. Langley</persName>P.W.D. people of <placeName ref=""#Cairo"">Cairo</placeName>; <persName ref=""#Foster_Giraud #Foster_Mrs"">Mr. and Mrs.<choice><sic>Gerard</sic><corr>Giraud</corr></choice>Foster</persName> of <placeName ref=""#Lenox"">Lenox</placeName>, <persName ref=""#Ives_Miss"">Miss Ives</persName> and <persName ref=""#Alexander_Grace_Mrs"">Mrs. Alexander</persName> of <placeName ref=""#New_York"">NewYork</placeName> whose daughter lately married young <persName ref=""Roosevelt_Theodore_Jr"">Theodore Roosevelt</persName>; <persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. and Mrs. JohnCollander Livingston</persName> on the <name ref=""#Scarab"" type=""boat"">""Scarab""</name>. It has been bitterly cold lately – and constant highwinds – we have been covered with sand – as the wind has been fromthe west. <persName ref=""#Davis_Theodore_M"">Theo</persName> came home from the<placeName ref=""#Bībān al-Mulūk"">Valley</placeName>, after 4 days there.</p></div>",-4.0
17,21,1911-02-11,#Collander_Livingston_Mrs,Mr. and Mrs. John Collander Livingston,,"Saturday. Feb. 11. Among our visitors this week were Mr. and Mrs. Charles B. Alexander of 4 West 58 St. New York on the Serapis with their 3 girls; Mr. and Mrs. Henry Hobhouse of England introduced by Gaspard Farrer; Mr. and Mrs. Williams and Mr. and Mrs. Langley P.W.D. people of Cairo; Mr. and Mrs. GerardGiraud Foster of Lenox, Miss Ives and Mrs. Alexander of New York whose daughter lately married young Theodore Roosevelt; Mr. and Mrs. John Collander Livingston on the ""Scarab"". It has been bitterly cold lately – and constant high winds – we have been covered with sand – as the wind has been from the west. Theo came home from the Valley, after 4 days there.","<div type=""entry"" xml:id=""EBA-1911-02-11""><dateline><date when=""1911-02-11"">Saturday. Feb. 11.</date></dateline><p>Among our visitors this week were <persName ref=""#Alexander_Charles #Alexander_Harriet_Mrs"">Mr. and Mrs. Charles B.Alexander</persName> of 4 West 58 St. <placeName ref=""#New_York"">NewYork</placeName> on the <name ref=""#Serapis"" type=""boat"">Serapis</name> with<persName ref=""#Alexander_Harriet_Jr #Alexander_Jeanette #Alexander_Marie"">their 3 girls</persName>; <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Mr. and Mrs. Henry Hobhouse</persName>of <placeName ref=""#England"">England</placeName> introduced by <persName ref=""#Farrer_Gaspard"">Gaspard Farrer</persName>; <persName ref=""#Williams_Mr #Williams_Mrs"">Mr. and Mrs. Williams</persName> and<persName ref=""#Langley_Mr #Langley_Mrs"">Mr. and Mrs. Langley</persName>P.W.D. people of <placeName ref=""#Cairo"">Cairo</placeName>; <persName ref=""#Foster_Giraud #Foster_Mrs"">Mr. and Mrs.<choice><sic>Gerard</sic><corr>Giraud</corr></choice>Foster</persName> of <placeName ref=""#Lenox"">Lenox</placeName>, <persName ref=""#Ives_Miss"">Miss Ives</persName> and <persName ref=""#Alexander_Grace_Mrs"">Mrs. Alexander</persName> of <placeName ref=""#New_York"">NewYork</placeName> whose daughter lately married young <persName ref=""Roosevelt_Theodore_Jr"">Theodore Roosevelt</persName>; <persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. and Mrs. JohnCollander Livingston</persName> on the <name ref=""#Scarab"" type=""boat"">""Scarab""</name>. It has been bitterly cold lately – and constant highwinds – we have been covered with sand – as the wind has been fromthe west. <persName ref=""#Davis_Theodore_M"">Theo</persName> came home from the<placeName ref=""#Bībān al-Mulūk"">Valley</placeName>, after 4 days there.</p></div>",-4.0
17,21,1911-02-11,#Davis_Theodore_M,Theo,,"Saturday. Feb. 11. Among our visitors this week were Mr. and Mrs. Charles B. Alexander of 4 West 58 St. New York on the Serapis with their 3 girls; Mr. and Mrs. Henry Hobhouse of England introduced by Gaspard Farrer; Mr. and Mrs. Williams and Mr. and Mrs. Langley P.W.D. people of Cairo; Mr. and Mrs. GerardGiraud Foster of Lenox, Miss Ives and Mrs. Alexander of New York whose daughter lately married young Theodore Roosevelt; Mr. and Mrs. John Collander Livingston on the ""Scarab"". It has been bitterly cold lately – and constant high winds – we have been covered with sand – as the wind has been from the west. Theo came home from the Valley, after 4 days there.","<div type=""entry"" xml:id=""EBA-1911-02-11""><dateline><date when=""1911-02-11"">Saturday. Feb. 11.</date></dateline><p>Among our visitors this week were <persName ref=""#Alexander_Charles #Alexander_Harriet_Mrs"">Mr. and Mrs. Charles B.Alexander</persName> of 4 West 58 St. <placeName ref=""#New_York"">NewYork</placeName> on the <name ref=""#Serapis"" type=""boat"">Serapis</name> with<persName ref=""#Alexander_Harriet_Jr #Alexander_Jeanette #Alexander_Marie"">their 3 girls</persName>; <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Mr. and Mrs. Henry Hobhouse</persName>of <placeName ref=""#England"">England</placeName> introduced by <persName ref=""#Farrer_Gaspard"">Gaspard Farrer</persName>; <persName ref=""#Williams_Mr #Williams_Mrs"">Mr. and Mrs. Williams</persName> and<persName ref=""#Langley_Mr #Langley_Mrs"">Mr. and Mrs. Langley</persName>P.W.D. people of <placeName ref=""#Cairo"">Cairo</placeName>; <persName ref=""#Foster_Giraud #Foster_Mrs"">Mr. and Mrs.<choice><sic>Gerard</sic><corr>Giraud</corr></choice>Foster</persName> of <placeName ref=""#Lenox"">Lenox</placeName>, <persName ref=""#Ives_Miss"">Miss Ives</persName> and <persName ref=""#Alexander_Grace_Mrs"">Mrs. Alexander</persName> of <placeName ref=""#New_York"">NewYork</placeName> whose daughter lately married young <persName ref=""Roosevelt_Theodore_Jr"">Theodore Roosevelt</persName>; <persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. and Mrs. JohnCollander Livingston</persName> on the <name ref=""#Scarab"" type=""boat"">""Scarab""</name>. It has been bitterly cold lately – and constant highwinds – we have been covered with sand – as the wind has been fromthe west. <persName ref=""#Davis_Theodore_M"">Theo</persName> came home from the<placeName ref=""#Bībān al-Mulūk"">Valley</placeName>, after 4 days there.</p></div>",-4.0
17,22,1911-02-13,#Whymper_Charles,Mr. Whymper,,"Sunday. Feb. 13th. Another bitterly cold day – Mr. Whymper to breakfast – so delightfully amusing. I had a quiet morning. Mr. and Mrs. GirardGiraud Foster, and Mrs. Graham, who is up from Cairo, for a few days, came to tea.","<div type=""entry"" xml:id=""EBA-1911-02-13""><dateline><date when=""1911-02-13"">Sunday. Feb. 13th.</date></dateline><p>Another bitterly cold day – <persName ref=""#Whymper_Charles"">Mr.Whymper</persName> to breakfast – so delightfully amusing. I had aquiet morning. <persName ref=""#Foster_Giraud #Foster_Mrs"">Mr. and Mrs.<choice><sic>Girard</sic><corr>Giraud</corr></choice>Foster</persName>, and <persName ref=""#Graham_Mrs"">Mrs. Graham</persName>,who is up from <placeName ref=""#Cairo"">Cairo</placeName>, for a few days, cameto tea.</p></div>",1.0
17,22,1911-02-13,#Foster_Giraud,Mr. and Mrs. GirardGiraud Foster,,"Sunday. Feb. 13th. Another bitterly cold day – Mr. Whymper to breakfast – so delightfully amusing. I had a quiet morning. Mr. and Mrs. GirardGiraud Foster, and Mrs. Graham, who is up from Cairo, for a few days, came to tea.","<div type=""entry"" xml:id=""EBA-1911-02-13""><dateline><date when=""1911-02-13"">Sunday. Feb. 13th.</date></dateline><p>Another bitterly cold day – <persName ref=""#Whymper_Charles"">Mr.Whymper</persName> to breakfast – so delightfully amusing. I had aquiet morning. <persName ref=""#Foster_Giraud #Foster_Mrs"">Mr. and Mrs.<choice><sic>Girard</sic><corr>Giraud</corr></choice>Foster</persName>, and <persName ref=""#Graham_Mrs"">Mrs. Graham</persName>,who is up from <placeName ref=""#Cairo"">Cairo</placeName>, for a few days, cameto tea.</p></div>",1.0
17,22,1911-02-13,#Foster_Mrs,Mr. and Mrs. GirardGiraud Foster,,"Sunday. Feb. 13th. Another bitterly cold day – Mr. Whymper to breakfast – so delightfully amusing. I had a quiet morning. Mr. and Mrs. GirardGiraud Foster, and Mrs. Graham, who is up from Cairo, for a few days, came to tea.","<div type=""entry"" xml:id=""EBA-1911-02-13""><dateline><date when=""1911-02-13"">Sunday. Feb. 13th.</date></dateline><p>Another bitterly cold day – <persName ref=""#Whymper_Charles"">Mr.Whymper</persName> to breakfast – so delightfully amusing. I had aquiet morning. <persName ref=""#Foster_Giraud #Foster_Mrs"">Mr. and Mrs.<choice><sic>Girard</sic><corr>Giraud</corr></choice>Foster</persName>, and <persName ref=""#Graham_Mrs"">Mrs. Graham</persName>,who is up from <placeName ref=""#Cairo"">Cairo</placeName>, for a few days, cameto tea.</p></div>",1.0
17,22,1911-02-13,#Graham_Mrs,Mrs. Graham,,"Sunday. Feb. 13th. Another bitterly cold day – Mr. Whymper to breakfast – so delightfully amusing. I had a quiet morning. Mr. and Mrs. GirardGiraud Foster, and Mrs. Graham, who is up from Cairo, for a few days, came to tea.","<div type=""entry"" xml:id=""EBA-1911-02-13""><dateline><date when=""1911-02-13"">Sunday. Feb. 13th.</date></dateline><p>Another bitterly cold day – <persName ref=""#Whymper_Charles"">Mr.Whymper</persName> to breakfast – so delightfully amusing. I had aquiet morning. <persName ref=""#Foster_Giraud #Foster_Mrs"">Mr. and Mrs.<choice><sic>Girard</sic><corr>Giraud</corr></choice>Foster</persName>, and <persName ref=""#Graham_Mrs"">Mrs. Graham</persName>,who is up from <placeName ref=""#Cairo"">Cairo</placeName>, for a few days, cameto tea.</p></div>",1.0
17,23,1911-02-19,#Collander_Livingston_John,Mr. and Mrs. John Collander Livingston,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Webster_Lina_Post"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
17,23,1911-02-19,#Collander_Livingston_Mrs,Mr. and Mrs. John Collander Livingston,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Webster_Lina_Post"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
17,23,1911-02-19,#Webster_Lina_Post,Mrs. Hamilton Fish Webster,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Webster_Lina_Post"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
17,23,1911-02-19,#Auchincloss_Hugh_D,Mr. and Mrs. Auchincloss,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Webster_Lina_Post"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
17,23,1911-02-19,#Auchincloss_Emma_Brewster_Jennings,Mr. and Mrs. Auchincloss,,"Sunday. Feb. 19th. A rather monotonous week of constant visitors. Amongst the most pleasant were Mr. and Mrs. John Collander Livingston, and daughter sent by Mrs. Hamilton Fish Webster. Delightful people. Our neighbors Mr. and Mrs. Auchincloss and Miss Jennings, M. and Mme. Naville and M. Rodier to dine. Mrs. and Miss Wherry, sisters of Mr. Cust, M. and Mme. Maspero and others. Theo and I had a charming afternoon with Mr. Carter in his new house – so well built and arranged and pretty – it looked like the abode of an artist and a scholar. He is just opening a large tomb or cachette for Lord Carnarvon – and when we had tea, he went back at once to his work. The Hon. Henry and Mrs. Hobhouse (from G. Farrer) dined with us this evening. Theo is to give them lunch in the Valley tomorrow.","<div type=""entry"" xml:id=""EBA-1911-02-19""><dateline><date when=""1911-02-19"">Sunday. Feb. 19th.</date></dateline><p>A rather monotonous week of constant visitors. Amongst the most pleasant were<persName ref=""#Collander_Livingston_John #Collander_Livingston_Mrs"">Mr. andMrs. John Collander Livingston</persName>, and daughter sent by <persName ref=""#Webster_Lina_Post"">Mrs. Hamilton Fish Webster</persName>.Delightful people. Our neighbors <persName ref=""#Auchincloss_Hugh_D #Auchincloss_Emma_Brewster_Jennings"">Mr. and Mrs. Auchincloss</persName>and <persName ref=""#Jennings_Miss"">Miss Jennings</persName>, <persName ref=""#Naville_Edouard #Naville_Marguerite"">M. and Mme. Naville</persName>and <persName ref=""#Rodier_M"">M. Rodier</persName> to dine. <persName ref=""#Wherry_Albinia #Wherry_Beatrix"">Mrs. and Miss Wherry</persName>, sisters of<persName ref=""#Cust_Robert_Henry_Hobart"">Mr. Cust</persName>, <persName ref=""#Maspero_Gaston #Maspero_Louise"">M. and Mme. Maspero</persName> andothers. <persName ref=""#Davis_Theodore_M"">Theo</persName> and I had a charmingafternoon with <persName ref=""#Carter_Howard"">Mr. Carter</persName> in his newhouse – so well built and arranged and pretty – it looked like theabode of an artist and a scholar. He is just opening a large tomb or cachettefor <persName ref=""#Carnarvon_Lord"">Lord Carnarvon</persName> – and whenwe had tea, he went back at once to his work. The <persName ref=""#Hobhouse_Henry #Hobhouse_Mrs"">Hon. Henry and Mrs. Hobhouse</persName>(from <persName ref=""#Farrer_Gaspard"">G. Farrer</persName>) dined with us thisevening. <persName ref=""#Davis_Theodore_M"">Theo</persName> is to give them lunchin the <placeName ref=""#Bībān al-Mulūk"">Valley</placeName> tomorrow.</p></div>",8.0
